Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,type_of_failure,Air temperature [c],Process temperature [c]
0.0,0.15657741559953442,0.5357142857142856,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5061728395061742
0.0,0.1135040745052387,0.5521978021978021,0.09881422924901186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5061728395061742
0.5,0.1216530849825379,0.6291208791208791,0.1067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5061728395061742
1.0,0.2083818393480792,0.5260989010989011,0.11857707509881422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5185185185185155
1.0,0.1990686845168801,0.554945054945055,0.13833992094861658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5061728395061742
1.0,0.1577415599534343,0.5686813186813187,0.15810276679841895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5185185185185155
0.0,0.18277066356228178,0.4848901098901099,0.17786561264822134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5185185185185155
0.5,0.21303841676367874,0.45604395604395603,0.18577075098814227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5061728395061742
0.5,0.33352735739231665,0.3282967032967033,0.1976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5185185185185155
0.0,0.22235157159487784,0.4807692307692308,0.20948616600790512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5185185185185155
0.5,0.18509895227008155,0.4766483516483517,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5308641975308639
0.0,0.2526193247962748,0.47252747252747257,0.2292490118577075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3913043478260838,0.5432098765432123
0.0,0.17986030267753206,0.46840659340659335,0.23715415019762845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.5555555555555536
0.0,0.2619324796274739,0.3489010989010989,0.24505928853754938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.5432098765432123
0.5,0.26775320139697323,0.43956043956043955,0.25296442687747034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.5555555555555536
0.5,0.2875436554132713,0.4093406593406594,0.26482213438735175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
0.5,0.2846332945285216,0.37362637362637363,0.27667984189723316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
1.0,0.29627473806752047,0.3708791208791209,0.2885375494071146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.5802469135802433
0.5,0.16239813736903386,0.49587912087912084,0.308300395256917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
0.0,0.38591385331781136,0.2967032967032967,0.3201581027667984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3913043478260838,0.5802469135802433
0.0,0.24214202561117582,0.42032967032967034,0.32806324110671936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
0.0,0.1641443538998837,0.5096153846153846,0.3359683794466403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4130434782608714,0.5802469135802433
0.0,0.15133876600698493,0.5920329670329669,0.3438735177865612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4130434782608714,0.5802469135802433
0.0,0.12456344586728763,0.6758241758241758,0.3517786561264822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.5802469135802433
0.0,0.1938300349243307,0.5384615384615384,0.35968379446640314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
0.0,0.17869615832363217,0.5302197802197801,0.3675889328063241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
0.0,0.11408614668218864,0.6895604395604396,0.37549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3913043478260838,0.567901234567902
0.0,0.17694994179278234,0.4436813186813187,0.38339920948616596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
0.0,0.15657741559953442,0.6043956043956044,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4021739130434776,0.567901234567902
0.0,0.18800931315483127,0.5673076923076923,0.3992094861660079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3913043478260838,0.5555555555555536
0.0,0.31315483119906873,0.326923076923077,0.40711462450592883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3913043478260838,0.5555555555555536
0.0,0.2555296856810245,0.49038461538461536,0.4150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5432098765432123
0.0,0.14202561117578583,0.5837912087912087,0.4229249011857707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38043478260869623,0.5308641975308639
0.0,0.22002328288707806,0.5096153846153846,0.43083003952569165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36956521739130244,0.5061728395061742
0.0,0.11466821885913858,0.6414835164835164,0.4387351778656126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36956521739130244,0.5061728395061742
0.0,0.21885913853317818,0.3626373626373626,0.44664031620553357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35869565217391486,0.5061728395061742
0.5,0.14610011641443543,0.5645604395604394,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35869565217391486,0.5061728395061742
0.0,0.19150174621653093,0.5192307692307692,0.46640316205533594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35869565217391486,0.5061728395061742
0.0,0.15657741559953442,0.532967032967033,0.4743083003952569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.4938271604938258
0.0,0.14726426076833532,0.6840659340659341,0.48221343873517786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.4814814814814836
0.5,0.15715948777648436,0.559065934065934,0.49011857707509876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.4814814814814836
0.5,0.0855646100116415,0.6195054945054944,0.5019762845849802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.4691358024691352
0.5,0.11525029103608853,0.798076923076923,0.5138339920948616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.4691358024691352
0.5,0.20430733410942958,0.4340659340659341,0.525691699604743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.4691358024691352
0.0,0.3050058207217695,0.33653846153846156,0.5375494071146245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.4691358024691352
0.0,0.2339930151338766,0.43681318681318687,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.4567901234567868
0.0,0.23282887077997672,0.43956043956043955,0.5533596837944663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.4567901234567868
0.0,0.10884749708963914,0.5494505494505494,0.5612648221343873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.44444444444444553
0.5,0.5168800931315484,0.20467032967032966,0.5691699604743082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.44444444444444553
0.5,0.09545983701979055,0.7747252747252747,0.5810276679841897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.43209876543209713
0.5,0.1629802095459838,0.6689560439560439,0.592885375494071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.41975308641975584
0.0,0.23864959254947615,0.43681318681318687,0.6047430830039525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.39506172839505904
0.5,0.22933643771827716,0.48626373626373637,0.6126482213438734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.40740740740740744
0.5,0.4703143189755531,0.21291208791208793,0.6245059288537549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.40740740740740744
0.5,0.2072176949941793,0.42307692307692313,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.43209876543209713
0.0,0.15192083818393487,0.6140109890109889,0.6482213438735177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.41975308641975584
0.0,0.23282887077997672,0.4464285714285714,0.6561264822134387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.41975308641975584
0.5,0.32305005820721766,0.31318681318681324,0.6640316205533596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.40740740740740744
0.0,0.10069848661233993,0.5494505494505494,0.6758893280632411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.40740740740740744
0.5,0.10768335273573926,0.5824175824175825,0.683794466403162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.39506172839505904
0.5,0.18102444703143195,0.7513736263736264,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2934782608695645,0.37037037037036935
0.0,0.190919674039581,0.5645604395604394,0.7075098814229248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.38271604938271775
0.5,0.1216530849825379,0.6140109890109889,0.7154150197628458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
1.0,0.12514551804423757,0.5604395604395604,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2826086956521707,0.34567901234567877
0.0,0.05820721769499426,0.9010989010989011,0.7470355731225296,1.0,0.0,0.0,1.0,1.0,0.0,0.4,0.2934782608695645,0.37037037037036935
0.0,0.26833527357392317,0.4189560439560439,0.7549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.0,0.3620488940628638,0.32142857142857145,0.7628458498023715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.38271604938271775
0.5,0.6041909196740397,0.1717032967032967,0.7707509881422925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.38271604938271775
0.5,0.5430733410942957,0.18681318681318682,0.7826086956521738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.5,0.15599534342258448,0.6098901098901098,0.7944664031620553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.0,0.1711292200232829,0.6098901098901098,0.8063241106719367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.0,0.35098952270081496,0.3076923076923077,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.0,0.19674039580908043,0.5934065934065934,0.8221343873517786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.0,0.26658905704307334,0.4519230769230769,0.8300395256916996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.0,0.25727590221187435,0.41071428571428575,0.8379446640316205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.38271604938271775
0.5,0.12107101280558796,0.7129120879120879,0.8458498023715414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.35802469135802717
0.5,0.19732246798603037,0.46016483516483514,0.8577075098814229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.35802469135802717
0.0,0.15192083818393487,0.4656593406593407,0.8695652173913043,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2934782608695645,0.34567901234567877
0.5,0.220605355064028,0.48214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.37037037037036935
0.0,0.27590221187427244,0.36401098901098905,0.011857707509881422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.37037037037036935
1.0,0.1949941792782306,0.4464285714285714,0.01976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.37037037037036935
0.0,0.23282887077997672,0.3997252747252747,0.03952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.37037037037036935
0.5,0.26775320139697323,0.46428571428571436,0.04743083003952569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.38271604938271775
0.5,0.2596041909196741,0.43543956043956045,0.05928853754940711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.39506172839505904
0.0,0.0640279394644937,0.6895604395604396,0.07114624505928853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.39506172839505904
0.5,0.13969732246798605,0.4807692307692308,0.07905138339920947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.39506172839505904
1.0,0.11816065192083824,0.7129120879120879,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.40740740740740744
0.5,0.20023282887077998,0.4766483516483517,0.11067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.39506172839505904
0.0,0.17694994179278234,0.4986263736263737,0.12252964426877469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.41975308641975584
0.5,0.24272409778812576,0.4189560439560439,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.39506172839505904
1.0,0.22933643771827716,0.4656593406593407,0.14229249011857706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.40740740740740744
0.0,0.20430733410942958,0.45467032967032966,0.16205533596837943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.40740740740740744
0.0,0.25203725261932486,0.43956043956043955,0.16996047430830039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.40740740740740744
0.0,0.7456344586728755,0.13736263736263737,0.17786561264822134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.40740740740740744
0.0,0.36030267753201406,0.326923076923077,0.18577075098814227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.40740740740740744
1.0,0.1495925494761351,0.559065934065934,0.19367588932806323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.41975308641975584
0.0,0.22759022118742733,0.41483516483516486,0.2134387351778656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.40740740740740744
0.0,0.22642607683352745,0.44230769230769235,0.22134387351778656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.40740740740740744
0.0,0.19150174621653093,0.5041208791208791,0.2292490118577075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.40740740740740744
1.0,0.15715948777648436,0.5164835164835164,0.23715415019762845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.40740740740740744
0.5,0.14493597206053555,0.48626373626373637,0.2569169960474308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.39506172839505904
0.5,0.09953434225844005,0.6538461538461537,0.26877470355731226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.39506172839505904
0.0,0.34284051222351575,0.34752747252747257,0.28063241106719367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.38271604938271775
0.0,0.24039580908032598,0.4436813186813187,0.2885375494071146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.38271604938271775
0.5,0.09196740395809089,0.695054945054945,0.2964426877470355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.39506172839505904
0.5,0.17403958090803262,0.49175824175824184,0.308300395256917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.41975308641975584
0.0,0.36670547147846333,0.3543956043956044,0.3201581027667984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.41975308641975584
0.5,0.16356228172293374,0.5851648351648351,0.32806324110671936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.43209876543209713
0.5,0.20779976717112925,0.4876373626373626,0.33992094861660077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.41975308641975584
0.0,0.661233993015134,0.15521978021978022,0.3517786561264822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.40740740740740744
0.0,0.1228172293364378,0.6991758241758241,0.35968379446640314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.39506172839505904
0.0,0.26775320139697323,0.4271978021978022,0.3675889328063241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.39506172839505904
0.0,0.17811408614668223,0.6717032967032966,0.37549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.40740740740740744
0.5,0.21885913853317818,0.4807692307692308,0.38339920948616596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.40740740740740744
0.0,0.12980209545983712,0.6126373626373626,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.39506172839505904
0.0,0.10477299185098954,0.7101648351648351,0.40316205533596833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.39506172839505904
0.5,0.10535506402793948,0.6634615384615384,0.4110671936758893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.38271604938271775
0.0,0.31315483119906873,0.35302197802197804,0.4229249011857707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.39506172839505904
0.0,0.27357392316647267,0.39285714285714285,0.43083003952569165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.39506172839505904
0.0,0.16880093131548313,0.4986263736263737,0.4387351778656126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.38271604938271775
0.0,0.3568102444703144,0.3296703296703297,0.44664031620553357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.39506172839505904
0.0,0.09545983701979055,0.7596153846153846,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34782608695652106,0.38271604938271775
0.5,0.24214202561117582,0.38324175824175827,0.4624505928853755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.37037037037036935
0.0,0.18800931315483127,0.5247252747252746,0.4743083003952569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.35802469135802717
1.0,0.13387660069848661,0.5947802197802198,0.48221343873517786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33695652173912727,0.34567901234567877
0.0,0.24272409778812576,0.36813186813186816,0.5019762845849802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3333333333333304
0.5,0.17927823050058211,0.5453296703296703,0.5098814229249011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.0,0.16880093131548313,0.5219780219780219,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.5,0.1990686845168801,0.49587912087912084,0.5296442687747035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3333333333333304
0.0,0.1280558789289873,0.6868131868131867,0.541501976284585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3333333333333304
0.0,0.6100116414435391,0.1785714285714286,0.5494071146245059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.0,0.1362048894062864,0.6483516483516483,0.5573122529644269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.5,0.5366705471478465,0.20879120879120883,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.3086419753086407
0.0,0.16938300349243307,0.5260989010989011,0.5770750988142292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.3086419753086407
0.5,0.13678696158323633,0.5631868131868131,0.5849802371541502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.2962962962962994
0.0,0.20547147846332947,0.4876373626373626,0.5968379446640316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.3086419753086407
0.0,0.1391152502910361,0.5947802197802198,0.6047430830039525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3086419753086407
0.5,0.28288707799767177,0.43269230769230765,0.6126482213438734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.3086419753086407
0.0,0.16530849825378346,0.5453296703296703,0.6245059288537549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3333333333333304
0.0,0.20954598370197908,0.46016483516483514,0.6324110671936758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3333333333333304
0.0,0.0360884749708964,0.7664835164835164,0.6403162055335968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.0,0.17345750873108268,0.5302197802197801,0.6482213438735177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3086419753086407
0.0,0.180442374854482,0.635989010989011,0.6561264822134387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3086419753086407
0.0,0.5174621653084982,0.19505494505494508,0.6640316205533596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.0,0.18742724097788133,0.5206043956043956,0.6719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3333333333333304
0.0,0.18393480791618166,0.5439560439560439,0.6798418972332015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3333333333333304
0.0,0.2473806752037253,0.45604395604395603,0.6877470355731224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3333333333333304
0.0,0.16065192083818403,0.5494505494505494,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3209876543209891
0.5,0.16065192083818403,0.6002747252747253,0.7035573122529644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3333333333333304
0.5,0.22817229336437728,0.4010989010989011,0.7154150197628458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
1.0,0.21071012805587896,0.5247252747252746,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.3209876543209891
0.0,0.08265424912689179,0.7857142857142857,0.7470355731225296,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.3152173913043459,0.3333333333333304
0.5,0.2741559953434226,0.40521978021978017,0.7549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.0,0.1350407450523865,0.6167582417582418,0.7667984189723319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.5,0.18509895227008155,0.554945054945055,0.7747035573122529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3260869565217397,0.3333333333333304
0.5,0.1629802095459838,0.5425824175824175,0.7865612648221343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.0,0.30267753201396974,0.3873626373626374,0.7984189723320158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3209876543209891
0.5,0.1658905704307334,0.5178571428571428,0.8063241106719367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.3209876543209891
0.0,0.19150174621653093,0.4656593406593407,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3333333333333304
0.0,0.10884749708963914,0.6263736263736263,0.826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3152173913043459,0.3333333333333304
0.0,0.24679860302677536,0.47252747252747257,0.83399209486166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043478260869583,0.3333333333333304
0.0,0.21885913853317818,0.4244505494505495,0.8418972332015809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.3209876543209891
0.5,0.11932479627473813,0.6510989010989011,0.849802371541502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.3086419753086407
0.0,0.11466821885913858,0.6744505494505494,0.8616600790513833,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2934782608695645,0.3086419753086407
0.0,0.4126891734575088,0.2815934065934066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934782608695645,0.2962962962962994
0.0,0.2112922002328289,0.5082417582417581,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2826086956521707,0.2962962962962994
0.0,0.1938300349243307,0.4519230769230769,0.015810276679841896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2826086956521707,0.283950617283951
0.0,0.18742724097788133,0.5824175824175825,0.023715415019762844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2826086956521707,0.283950617283951
0.5,0.21827706635622823,0.548076923076923,0.03162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2592592592592613
0.0,0.24970896391152508,0.47252747252747257,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2592592592592613
1.0,0.2514551804423749,0.40796703296703296,0.05138339920948616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2716049382716026
0.5,0.26426076833527357,0.38873626373626374,0.07114624505928853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2592592592592613
0.0,0.16530849825378346,0.49450549450549447,0.08300395256916995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2592592592592613
0.0,0.13271245634458673,0.5315934065934066,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2592592592592613
0.0,0.19615832363213048,0.4931318681318682,0.09881422924901186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2469135802469129
0.0,0.14202561117578583,0.6112637362637362,0.1067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2592592592592613
0.0,0.130966239813737,0.46978021978021983,0.11462450592885375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2469135802469129
0.0,0.24039580908032598,0.4271978021978022,0.12252964426877469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26086956521738935,0.2469135802469129
0.0,0.23573923166472643,0.46840659340659335,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2592592592592613
0.5,0.3247962747380676,0.3228021978021978,0.13833992094861658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27173913043478315,0.2716049382716026
0.5,0.2165308498253784,0.49450549450549447,0.15019762845849802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2826086956521707,0.2716049382716026
